child	age	verb_types	lexical_types	morph_types	dir_types	noncaus_types	verb_tokens	lexical_tokens	morph_tokens	dir_tokens	noncaus_tokens	verb_entropy	verb_var	lex_entropy	lex_var	morph_entropy	morph_var	dir_entropy	dir_var	noncaus_entropy	noncaus_var	dir_inv_entropy	dir_inv_var	verb_obj	lex_obj	morph_obj	dir_obj	noncaus_obj
c2	663	147	25	12	2	114	506	89	26	3	391	4.638084264834201	0.06090525838816495	2.8935228208881014	0.10712477934387142	2.7310485077464697	0.2994668386471815	1.8523661740583595	1.0082460700065725	4.353950042302713	0.07220251429009311	3.8407029771048857	0.08630366931350655	0.296909	0.26596000000000003	0.679682	1.0	0.278624
c2	683	78	19	8	3	56	466	162	14	4	292	3.650844792874837	0.0650090255430181	2.1468756959908153	0.10361446102564928	2.6174754421636828	0.4422689341840721	2.365465757284748	0.8962075216122809	3.3876781474770383	0.08062360688235375	2.935674537657471	0.07868438979352936	0.224284	0.287987	0.142356	0.24982200000000002	0.19224
c2	707	60	13	7	1	44	321	98	31	1	204	3.5098057650957197	0.07218491483229063	1.7469740758011156	0.12914478061254636	1.6764206281264329	0.21540544796733999	1.9659126859945089	1.1707559831125496	3.325155719528317	0.08831715255120416	2.5342568963677845	0.1030603196752749	0.326876	0.357302	0.322239	1.0	0.313493
c2	724	95	25	10	2	69	774	238	40	14	496	3.820502363390409	0.043248311803605465	2.5660730729031616	0.07642336806743205	1.927284856036309	0.213773695591392	0.40615783154121043	0.255917152480329	3.4744568023035813	0.05472482420539593	3.0737115163404574	0.05390290990865381	0.253787	0.368058	0.42570199999999997	0.285486	0.189789
c2	750	92	19	6	4	70	763	212	16	8	538	3.8367333625052087	0.04655640788450484	2.210299455490929	0.07825302503646839	2.081105218401875	0.30414375401593235	1.9177729383622546	0.5012102393364818	3.588052963085181	0.05530779364462434	3.127786368643315	0.06372038114867745	0.241723	0.29170799999999997	0.312506	0.37514	0.220873
c2	762	103	28	14	5	71	886	314	34	8	553	3.888937754257606	0.039031973707154104	2.569567126724216	0.06275720729116807	2.5690714540168567	0.2708292529565397	2.237332598569861	0.55867099921536	3.55087391304427	0.04860081355387719	3.1389857339726777	0.05710252812052025	0.230761	0.266461	0.322865	0.249747	0.206547
c2	780	82	19	10	4	58	358	104	13	4	242	3.868448237765895	0.07866495001697053	2.4423593736871463	0.1145875545682738	3.5799704404511723	0.5799100189832098	3.5006813031220285	0.855200395803173	3.4870983313975636	0.09961505072776033	3.1522827107711127	0.10149318359057906	0.259017	0.336873	0.692352	1.0	0.206869
c2	808	92	22	9	3	68	595	141	12	3	442	3.8503539385521415	0.05247196590373147	2.443716493439462	0.0962339457127597	3.2933114790325044	0.5337613956024677	3.0163981665905677	0.8819751045583266	3.5269995325756227	0.06035669280959367	3.192170037204056	0.07892673611120335	0.274073	0.455194	0.6667460000000001	0.666454	0.20845
c2	830	94	28	8	1	66	560	163	13	1	386	4.087377382288779	0.050650629864039405	2.6943884848656285	0.10487039874682677	2.700761500608672	0.4791724926312707	2.326979924797014	1.3718430182833148	3.7714976196822505	0.046364296445137836	3.4320186748905446	0.06965320891328065	0.31828	0.39411	0.69297	0.0	0.27647
c2	849	110	25	11	3	80	748	151	19	3	579	3.922082827789758	0.0488582920530422	2.497312940273877	0.10515954002138432	2.964993410053819	0.3700384951769677	3.156667640761836	0.9444876516308259	3.585170883587572	0.055479503141988136	3.177039484730861	0.06856405869741297	0.290504	0.349864	0.631871	0.333922	0.266214
c2	872	117	29	14	7	81	865	216	27	13	623	4.045938959104144	0.044482119223227895	2.7060606761427235	0.08016500545157834	3.1246822678343404	0.2824866346588935	2.4441534683040684	0.3995784994620983	3.6502474254479376	0.05330343860510807	3.392692393978848	0.05467841937335633	0.314756	0.431217	0.33323400000000003	0.461872	0.27689400000000003
c2	890	92	25	18	6	61	644	171	47	10	429	3.9460012228575407	0.04437055277587137	2.745183525167435	0.07778934246017608	3.0863440911302478	0.18419393664427425	2.523157589425412	0.4988132721757778	3.4856271181039946	0.06017116683252904	3.3592453907738182	0.06086460453059768	0.26974	0.412793	0.446509	0.500412	0.20604
c2	924	104	31	12	3	70	714	210	20	7	486	4.024517434801794	0.04123906990001387	2.730213520967478	0.08809784071001356	3.1334369957284975	0.3448038165732659	1.54831086617755	0.45978287943658913	3.65912226204691	0.04817048639042881	3.3531875903276425	0.054857065297213174	0.259774	0.373969	0.450148	0.571951	0.21012
c2	943	108	30	11	4	76	829	217	27	6	591	3.99543092646068	0.039610685741861516	2.6745596505155262	0.08316599717312631	2.563031703207947	0.26149511636796446	2.203700751125768	0.6486691535305052	3.664144788745052	0.04854156782961355	3.2863841175496753	0.05307178880265148	0.285191	0.417509	0.667174	0.833392	0.225773
c2	960	98	26	12	4	70	672	262	20	5	395	3.6771161174083637	0.059951525406908734	2.1099519653866228	0.09803920313430313	3.101266620367408	0.37762896443982674	2.787382224449613	0.8399360819398519	3.5294590795711884	0.07173666699971668	2.7847266334619727	0.0745799382540665	0.29642999999999997	0.45175	0.525827	0.6000989999999999	0.196162
c2	973	104	26	11	6	73	567	156	17	11	394	4.151135568216073	0.05505091743409726	2.8615282571818406	0.0831325204265569	3.199535722952965	0.4333235147991161	2.350227922532724	0.46497940708154345	3.738772479387415	0.06646571585158265	3.570934737330134	0.06392343930321036	0.30526	0.380797	0.469968	0.27305	0.271022
c3	1021	92	25	12	5	63	556	125	20	5	420	3.917299112069338	0.0568309839877206	2.7991994623488083	0.10271471576756779	3.089115794615364	0.3772004453955917	3.6303117426380918	0.7285461120858536	3.490534283485128	0.06644159243713958	3.2462593167304883	0.07605704755474961	0.263196	0.35473	0.49983	0.200232	0.233049
c3	1042	98	23	11	3	70	486	158	19	4	312	4.065552673664091	0.05797437174923096	2.535263274415619	0.08343130716957439	2.901353598885063	0.3868146539312442	2.33114227411051	0.8651272495817213	3.7812149182091392	0.07247323111840868	3.4455016255208863	0.06761694819624442	0.299107	0.443581	0.353069	0.499808	0.225893
c3	1056	99	28	14	7	64	597	199	30	9	373	3.8966830705695368	0.05654783314541006	2.449203117242544	0.1019833528217512	2.748954565509371	0.2971740050721648	2.9411798316431303	0.49897425249070343	3.5618429096750117	0.06580113221856469	3.14128687742532	0.06341844801996953	0.318793	0.418129	0.532969	0.666562	0.258172
c3	1070	105	27	14	6	74	566	158	32	18	393	4.042968874024933	0.0465964776532164	2.637578597979245	0.09776760207171464	2.729207711919912	0.2639452484550804	1.6063176411299775	0.34014768732770156	3.7052776215001515	0.055696386183392746	3.44368843581909	0.06606356668164141	0.28992	0.385863	0.468495	0.444642	0.240979
c3	1087	98	23	10	4	72	525	158	21	4	355	3.905914772982365	0.06208068896412943	2.213455488971248	0.11847502641190347	2.5365083679370084	0.3353460505722299	3.146728930971648	0.7119889559026483	3.702678628303027	0.07196779733680142	3.0378992406972634	0.07911704203464583	0.293522	0.365628	0.428574	0.250006	0.26182700000000003
c3	1109	99	22	6	2	76	593	146	22	9	436	3.977096537381366	0.05125130257175551	2.383699634817713	0.10788242396172762	1.813318435685006	0.24579196622087737	0.8596713215245224	0.31087715583075554	3.7324863930461505	0.05903943478567622	3.3067472948326704	0.06883677536361353	0.250739	0.375817	0.545797	0.5554790000000001	0.202683
c3	246	55	15	4	1	38	427	88	5	1	336	2.995483276993289	0.0793367961401988	2.3805049840375125	0.11093487387224235	2.7952317494484	0.8462643929452218	2.2033594311532245	1.302794837373448	2.470743249016645	0.08986918648625078	2.962636897437322	0.09858977187716103	0.202675	0.451295	0.199711	1.0	0.141487
c3	263	76	15	6	2	57	598	82	10	4	508	2.939088527277972	0.0696251560590432	1.910903532317656	0.15142487979516922	2.5328323721364803	0.5092412221937467	1.3542871723186178	0.6388589966776929	2.567129948665875	0.07440954655624427	2.7170422928494813	0.08334600242315704	0.142773	0.333339	0.500578	0.750102	0.106875
c3	278	42	9	2	1	31	290	52	3	1	235	2.741568385664806	0.08470270206557391	1.569061259774331	0.16308805628473988	1.7475486029777694	0.8909630484470193	2.0387685867178913	1.2111846541571403	2.362632859807052	0.09155449936484418	2.391135397942766	0.10961053435448863	0.176336	0.385129	1.0	1.0	0.11931
c3	292	58	12	7	1	43	409	85	8	1	318	3.1041575741391485	0.06782501639950975	2.022383134735847	0.10400621969495644	3.2160634790311518	0.4831478734261465	1.9143205833238308	1.1421733614588065	2.68708763310073	0.084184194033669	2.8043985450619946	0.08772727482499502	0.224012	0.341534	0.75019	1.0	0.18057
c3	308	58	13	7	1	41	301	75	10	1	216	3.200684824007582	0.08274749060604304	2.0038313491300275	0.14193826863556813	2.8946968132794257	0.5251981489210337	1.9459100261246516	1.1596696755452531	2.746018610920178	0.10755721696530965	2.9378151394934533	0.09144778094933073	0.194292	0.242624	0.499895	1.0	0.162966
c3	329	62	16	1	0	45	291	85	1	0	205	3.4217052521052884	0.08677370159414417	2.1939384730495104	0.13910242360590255	2.3364141620242207	1.3771206713910464	0	0	3.0473294949850245	0.10581979798359376	3.1580088504414627	0.09529452282760048	0.200874	0.325478	0.0	0	0.152884
c3	347	78	17	12	6	58	787	207	21	7	566	3.127150222338227	0.055049293961905214	1.9910546622907848	0.07911445094640658	2.992843803519103	0.34380289972736594	3.034067531507959	0.5331558628515009	2.6724779381461268	0.0692177651721504	2.7134016882515866	0.06619537638841823	0.192556	0.295838	0.285789	0.429062	0.155766
c3	366	55	15	7	1	40	410	92	15	4	309	3.062911098264193	0.07459188871818691	2.231227371874962	0.09066172115629138	2.237146934187624	0.37156626411233745	0.3546240721861594	0.4668390603559927	2.5449594155083575	0.0891227979914085	2.5191106827676606	0.09738078617089965	0.15157299999999999	0.197397	0.333309	0.0	0.126644
c3	383	86	25	11	2	58	475	135	28	2	326	3.7601498096659878	0.055194745685903567	2.620670501521958	0.10938612326660176	2.2792902634794636	0.28869274890848684	2.4193336322647703	0.9214705508187474	3.309175089324992	0.06970215732820993	3.1865709243667077	0.07236770051183133	0.223392	0.275183	0.320791	0.501019	0.191443
c3	402	81	24	3	1	57	532	129	8	3	399	3.604957581755628	0.058387633497265744	2.7627170781611197	0.09089605847005734	1.385204910668715	0.4304145483583148	0.5206449739502479	0.6237452875442606	3.127410617337182	0.07210265969129702	3.173992365344339	0.06510248942219587	0.27394	0.422412	0.501182	0.333473	0.23105
c3	421	95	24	8	4	67	591	175	12	5	407	3.63810221220569	0.06409979429799105	2.435495745615704	0.09676529891662729	2.9685406467195588	0.5317221114027582	2.871398819849571	0.9104908255958526	3.215610637528452	0.08120710381837586	3.037235899721163	0.08105335668079248	0.259442	0.383784	0.749662	1.0	0.194565
c3	453	69	16	5	2	51	488	117	11	4	366	3.482976007235027	0.06016428737710018	2.1702726214435315	0.10851849255196852	2.0321221735533146	0.3960058942837675	1.2372085504265082	0.649727262668693	3.122239847181317	0.06692307708218273	3.041865305793673	0.06009676966212087	0.240906	0.310308	0.636066	0.499814	0.211583
c3	479	82	21	7	4	57	673	243	11	4	426	3.442338561300986	0.054819264581193454	2.1940482498906095	0.07685954860932467	2.6135109860669106	0.5446620587597618	3.3074458810808416	0.7759500557028395	3.0750995934653753	0.07144818611366029	2.9791837739173332	0.06772408585041897	0.223626	0.343847	0.455386	0.499679	0.152519
c3	495	84	23	8	3	61	797	246	20	13	545	3.48614072647013	0.048111561758563695	2.567785229581504	0.07099867151947113	2.0622525724634393	0.3371627019827401	0.9203859601175941	0.32220274605008103	2.981896060846294	0.06378778086221483	3.01535049338314	0.05441957058823517	0.23195	0.315044	0.50045	0.385465	0.189187
c3	518	83	27	10	5	52	705	165	21	8	529	3.4020003694157315	0.05238898403889882	2.425052369855875	0.11532505582149438	2.456032889381093	0.332203642110141	2.3893245738940974	0.54848225906125	2.9300039471219863	0.05939679014426239	2.968404742761122	0.06607450361320077	0.225505	0.34708	0.249434	0.124532	0.185403
c3	535	75	20	2	0	54	445	86	2	0	358	3.5139480019839837	0.06790535382144491	2.556713266620776	0.13070630321763776	2.930791627811531	1.1740143847719247	0	0	3.1149540792922203	0.07502159067359213	2.978168738187836	0.08549351572300573	0.24993300000000002	0.402616	0.50029	0	0.214818
c3	548	93	24	10	2	64	663	178	12	2	473	3.681943361235309	0.05560131723633938	2.4334508676845887	0.09835807323101146	3.8468941180427962	0.6165912561649487	2.828189199343736	1.122524926743754	3.278460595859097	0.06679981129149991	2.767087993729126	0.07957396784018687	0.276846	0.370982	0.499968	1.0	0.234962
c3	562	100	31	10	5	67	693	178	22	6	498	3.6285070789689904	0.059552557917875795	2.3878856563465964	0.12425253932013507	2.5452224831927968	0.32069478222679365	3.2411095361662703	0.8786553095300367	3.232863349910169	0.06865099845023899	2.9437538008449673	0.08196201070005674	0.26806	0.434472	0.5453830000000001	0.6670440000000001	0.201256
c3	576	76	20	9	2	52	465	122	16	2	332	3.5586841856049896	0.06575095253025992	2.2514118437953843	0.11812261657269746	2.738986190933034	0.38790584650538384	2.801751957043921	1.1093210448460358	3.1655080676307383	0.08064978920390166	2.8426718462347518	0.08698336566142574	0.240352	0.453386	0.437645	1.0	0.163681
c3	590	68	20	6	2	48	553	137	12	2	409	3.369276542868805	0.05317690888386554	2.353122735568155	0.10465432790192909	2.136294940770004	0.4113390112598382	2.4625444851177076	0.9423847203575124	2.938589134511334	0.06586066190486996	2.9116610381106893	0.06851259648311431	0.245591	0.37899700000000003	0.583098	0.0	0.197954
c3	603	65	21	6	3	41	444	112	20	11	317	3.3405075907479898	0.07148092034661756	2.7632710289106397	0.10312540126413632	1.9093093741741234	0.25582559475744565	1.1870032518653806	0.32766641351895487	2.6474480641328	0.08492090931563186	2.9479682071679902	0.09399377220307424	0.308114	0.371983	0.300432	0.455305	0.286862
c3	617	89	20	11	5	65	777	187	19	6	581	3.4794797098103976	0.053598221435505855	2.2222945822771494	0.08680597757695886	2.7969513088709217	0.40178547299487005	2.835701332606617	0.6044913909780575	3.096143204279506	0.06411181539640809	2.89765975957876	0.06870697212714419	0.286594	0.431735	0.57824	0.333217	0.236085
c3	659	74	20	8	4	50	533	166	32	18	356	3.5240006757623785	0.057712320511843024	2.4918723561872382	0.06853591355797606	1.9200484601266956	0.2163283981128641	1.1382724232202395	0.2779707793539091	2.994253818754798	0.07759845921942968	2.998866722800113	0.06905723931553676	0.272855	0.424522	0.53185	0.499893	0.190899
c3	686	85	21	8	2	61	478	99	16	6	367	3.725853895634991	0.06507611116190118	2.680230019433737	0.11429985401779288	2.545460567315047	0.3615537355818906	1.0681201845955999	0.4407655467755266	3.2633743229257175	0.07304074824841152	3.0648195667187403	0.08988801911609122	0.312063	0.516997	0.437112	0.167132	0.252766
c3	703	80	19	5	1	60	435	98	11	4	331	3.7432262654355957	0.061500859146881345	2.434681445613834	0.1178945692115942	1.9144088372916293	0.42728164629174603	0.36135386465884434	0.4786112945606057	3.403877883066066	0.07498631677179128	3.2345633012721535	0.08860488088096834	0.30517099999999997	0.500509	0.636402	1.0	0.243262
c3	736	82	21	11	4	56	423	100	18	4	307	3.8812799048698183	0.06513574057840806	2.682616874557694	0.11906332349945735	3.060876890721567	0.3963454282912425	3.5389205014366216	0.8711767547462768	3.416628040739503	0.0739514284868333	3.3050157126550843	0.08754364934446734	0.263809	0.404345	0.499817	0.750288	0.214123
c3	750	88	24	14	7	60	830	189	38	20	612	3.526129910039813	0.04741365410196234	2.349845144977353	0.09959709069537949	2.672910036522062	0.2126274988831773	1.8206045503062138	0.29805997691194586	3.0850346011623255	0.05603320447888672	2.7759048268624715	0.06719580325941099	0.201566	0.371045	0.342355	0.34969	0.141549
c3	766	100	27	11	2	68	608	147	25	8	445	4.020170141623398	0.05331004048138742	2.810505683276353	0.09817264102484054	2.6481782489908787	0.2883390456447561	0.8310538650118505	0.36569609559982447	3.595406363084223	0.0625713520506391	3.5248884198227417	0.06799221851899037	0.271903	0.328557	0.319423	0.374775	0.254349
c3	777	61	17	14	4	37	372	111	33	19	231	3.3815322850289635	0.06889061063503696	1.9758446344581941	0.13437204683544748	2.4693279679876436	0.28609590859576284	0.9413112357673211	0.28810382578794114	2.900820470748756	0.08312763901225916	2.6811287795879024	0.08205856809236071	0.223636	0.360104	0.453117	0.474319	0.133626
c3	792	74	17	9	4	54	424	112	34	23	300	3.830075818474256	0.05582580317253527	2.460688582196027	0.0968764713364073	1.8298938596896417	0.25093799795355193	0.9170336234862337	0.2542958600300609	3.4653504964214665	0.07057040226697589	3.290991527270922	0.06354091999982463	0.344633	0.5098	0.656761	0.666497	0.280692
c3	802	87	24	10	5	59	506	130	28	9	364	3.9320227935433616	0.045251553171298094	2.7180727567382728	0.0860512516669626	2.199419550467598	0.2761875207486438	2.179132869180919	0.4666293020710214	3.5147470846008804	0.05486832763478355	3.3342600129934765	0.059889297100312655	0.30006099999999997	0.406893	0.320659	0.445074	0.256301
c3	822	80	21	10	4	58	594	173	38	9	396	3.671849150977256	0.04778333487451922	2.4202827012338406	0.07715001718877237	2.288758607333339	0.17912340779440725	1.52587023416919	0.4696984416543966	3.293784105624529	0.06786371097124083	2.9553859832459666	0.06119586943549483	0.298311	0.382648	0.419826	0.443659	0.25107
c3	832	76	20	8	4	54	558	178	13	5	373	3.6469354265091227	0.055886521933506184	2.3649905211391244	0.08882257201404568	2.799778264739175	0.45030952174203814	2.5230344492498	0.6512322536191878	3.2792548196860567	0.0669888745145092	3.0137261482890216	0.06246384887264539	0.260069	0.378342	0.500747	0.600175	0.199809
c3	845	64	20	5	1	43	373	124	9	3	244	3.425099880552398	0.06576481838347172	2.279793106753722	0.11388893067710258	2.2041559725260536	0.4908803201322814	0.5091828815662173	0.6047760480995649	3.01146700109277	0.08175510376757847	2.8998052039851423	0.06803110309168084	0.234605	0.296989	0.444706	0.333897	0.19753300000000001
c3	846	100	22	12	2	73	699	177	20	2	504	3.931016340769723	0.05221631640011981	2.573831186570381	0.07771091850108361	3.100277943744059	0.3845634293290458	2.872635331014263	1.1447821717953242	3.557243826199635	0.06434137768829677	3.208580580530419	0.06643784001921817	0.265557	0.386654	0.300088	0.499318	0.223043
c3	859	91	22	9	2	66	554	144	21	2	390	3.86459749360529	0.05597222416805848	2.365499189022012	0.1034282957039894	2.303611837472923	0.3246380477112132	2.858237759547316	1.137564291952078	3.5399696281671473	0.059913294242601986	3.2047152406573307	0.0799441704572177	0.251327	0.330753	0.52397	0.500079	0.206472
c3	873	106	27	12	3	79	670	196	30	9	452	3.9288653810878014	0.04988739489698753	2.4949521591618957	0.09687371454221626	2.7483263746656923	0.2362505926022757	1.288233230192651	0.390494631135992	3.623657147357964	0.06047533277738369	3.1987111144258544	0.06636559767074021	0.27676	0.35542999999999997	0.666895	0.444081	0.220177
c3	888	112	26	16	6	80	770	172	24	7	577	3.9777906272193655	0.04783160195985535	2.5011477493662846	0.09537461792303036	3.5685519076497183	0.3509219911980302	3.1339375161033596	0.5848620044447721	3.6554075027692225	0.05599162376898161	3.314107869647268	0.060913468617592455	0.310775	0.38257800000000003	0.666335	0.85697	0.276637
c3	905	78	19	7	2	58	652	143	23	3	497	3.7324140867004783	0.04872934866195686	2.4475835620988287	0.08039850788431785	1.9195413273407622	0.2661000928464437	1.7873345124505071	0.9332134140632823	3.3739148821515053	0.05796923057459538	3.0737948238229014	0.06159669227371897	0.288117	0.390939	0.391038	0.333671	0.260556
c3	938	78	18	8	3	57	391	86	15	3	298	3.868794906957064	0.06236821068625829	2.307668743236849	0.1290420300363668	2.4045413742061834	0.42810749342959403	3.1097503937890987	0.9234555559970571	3.570508188247357	0.06715526605772659	3.145841349564405	0.08672596220541923	0.300719	0.400314	0.5331830000000001	0.334116	0.271799
c3	950	90	24	11	1	62	612	201	18	1	395	3.550638420336744	0.05855179987790959	2.14905171832419	0.09467744999031844	3.0590051433244256	0.38313332911661985	1.9944919007399398	1.18660582268379	3.2122785752747216	0.07329155767519345	2.8487501509926014	0.07921772070897218	0.313441	0.355407	0.332708	0.0	0.290368
c3	964	125	32	14	3	90	634	130	29	3	478	4.198314325129453	0.04925231500384179	2.805675345446394	0.1268954037881736	2.7251671419163714	0.3146225726694118	3.1840505455930352	0.9568188855481294	3.8940865030050964	0.05830598118754486	3.4215553154983236	0.07700081991370222	0.284983	0.396443	0.482476	1.0	0.245808
c3	980	129	32	13	4	90	539	118	22	4	402	4.364480939481707	0.05545632920352336	3.0379254989127955	0.09642338006514982	3.0567885918372433	0.36437654742648456	3.232777510525424	0.7460084859733255	3.9635757719641145	0.06513332034131106	3.730384072373662	0.0614402902211637	0.318019	0.499622	0.408829	0.749413	0.266578
c3	994	100	29	12	6	69	600	219	25	9	364	4.020151220129701	0.052667138913067006	2.622793390138598	0.08970151753980009	2.77570754099762	0.30109375592742094	2.639786258193395	0.5685800790620726	3.7535825055940655	0.06567139818563435	3.3087435187603114	0.06754416390005138	0.277578	0.288469	0.399653	0.443938	0.268308
c4	241	101	24	12	3	69	448	104	19	4	326	4.086144641385072	0.06514540315974358	2.7578873105585893	0.12153225198022648	3.184381875838953	0.40269980978273223	2.3734610686550734	0.9036291521647858	3.6592578838300076	0.07673278277983407	3.393709722072996	0.0737279311210793	0.344389	0.439651	0.52644	0.500721	0.303132
c4	280	66	19	7	1	43	254	66	9	1	180	3.8712685869299466	0.07951213497724671	2.6764402155648876	0.14542770605896407	3.231263230591173	0.653143759077423	2.1023461542117943	1.2465266693534838	3.4129776801638916	0.08865139810517735	3.2507401730594188	0.09537134301830548	0.327427	0.435531	0.375876	1.0	0.292061
c4	296	72	21	4	1	50	373	90	4	1	280	3.4260208842329343	0.08269167975828709	2.636721208949865	0.1324727156152892	3.443394268624516	0.8314451098095016	2.1452296157472426	1.2703970164409977	2.9153787362190364	0.0985707896569207	3.2537159751447304	0.09270461796938845	0.260394	0.439302	0.249927	0.0	0.20729
c4	312	88	20	9	2	65	498	140	15	2	346	3.8133864781897526	0.05886583508832873	2.3929093335876064	0.0875633721013848	2.781089540845255	0.4251564378149031	2.430473440355893	0.9268542271840305	3.479843891843423	0.0721036976710617	3.22020531486117	0.0688870578678655	0.324848	0.422786	0.400346	0.500411	0.279662
c4	328	87	18	11	2	64	552	178	30	3	346	3.8286699648899116	0.054653960469563896	2.438266965822626	0.07106211981830901	2.284490855325292	0.2851734671422804	1.8413823633076034	0.994952035102355	3.502988604944023	0.07447294799292078	3.2734404586137456	0.06897406733675085	0.351338	0.36428	0.299875	0.332795	0.349304
c4	337	100	24	15	4	70	528	155	46	6	329	3.843790431429537	0.060944641391456014	2.533984248450569	0.1007369845252669	2.440680221720915	0.2239182505810991	2.3450817641163995	0.7086492349661222	3.4152152879653315	0.08381406891478312	3.1640328188437468	0.07865790434615122	0.306605	0.373053	0.452694	0.399803	0.255735
c4	353	75	20	4	0	54	378	95	9	0	275	3.548168300008289	0.0659581690179339	2.2801746344212797	0.14684248083602028	1.7199309354010417	0.4487386470933445	0	0	3.201858112151073	0.07669981910439876	2.8537723555467576	0.08891000120172282	0.339927	0.408857	0.444093	0	0.314627
c4	373	102	20	9	2	78	513	109	30	4	374	3.86303485761365	0.06778019030514792	2.306657440640113	0.1258769060443396	1.9890593246592112	0.2589788173180661	1.2935344336603245	0.7177830460149446	3.5447577368862153	0.08444662734399834	3.122817351106012	0.08834092935367141	0.281371	0.405913	0.333847	0.499819	0.243054
c4	390	113	32	12	6	76	591	176	22	8	396	3.8873884121350852	0.06378366966094443	2.5930197947254943	0.11322608647532915	3.0021329851071448	0.3378718500075775	3.003114701488629	0.6936854442364271	3.459180617242994	0.07559191896353173	3.2552326485362095	0.08167779469596383	0.340572	0.379309	0.408619	0.375767	0.321223
c4	405	112	26	12	5	82	759	199	28	9	540	3.859833606480272	0.04965741485643174	2.5287647142402987	0.08934925503171642	2.7446215393710705	0.2575921097095552	2.13148592549064	0.5070557504241237	3.5031253316777247	0.06235778419183175	3.275489186035604	0.06499558883167841	0.305323	0.368663	0.392307	0.221996	0.274631
c4	417	49	7	1	0	42	259	51	1	0	207	3.1999221557433546	0.07770066712989486	1.4963608717432668	0.12522803037724803	1.9756217418715813	1.1761392224946752	0	0	3.0093440241138634	0.0973358342117804	2.5836646468314206	0.10840247752212527	0.216587	0.280602	0.0	0	0.201457
c4	431	132	26	16	4	102	864	150	39	4	681	3.84561078930695	0.04972858241836327	2.5883688992062583	0.1064030765167203	2.6233617776797273	0.2609017118697487	3.1999078700637886	0.7329514983765725	3.5204348490603574	0.05861761347766614	3.3093287000637037	0.06323102270226767	0.248215	0.372316	0.410512	0.500312	0.216494
c4	447	107	27	12	4	75	678	170	28	4	487	3.8849331144332395	0.053530095880847055	2.5837870133070533	0.09716925664825155	2.6302237012513543	0.2802082133320444	3.1373610348797407	0.7083171406623386	3.4989978593117455	0.06589434988011174	3.0656265546721917	0.06954776940211037	0.306133	0.410139	0.5357310000000001	0.750013	0.255174
c4	469	112	29	14	3	78	720	200	28	3	498	3.805994478927704	0.05126530863263806	2.4490059239778708	0.10326338450392543	2.9289898952735314	0.28735673951407154	2.9383193299383463	0.8476664016819955	3.432036248966762	0.05984411648164656	3.0574223322532776	0.06982529842892762	0.36749	0.475745	0.643341	1.0	0.309904
c4	483	112	34	14	6	73	836	204	32	9	606	3.8908780743734876	0.04370535107322509	2.881907420086591	0.09515856110696469	2.911209457701236	0.2414404948534563	2.635573945263595	0.5167545754022785	3.4132026899762056	0.05114763775355708	3.2287489775284515	0.05883442294477569	0.293808	0.361085	0.547544	0.500153	0.259643
c4	496	107	26	9	4	78	748	215	28	9	509	3.8897052959879748	0.04989174683782476	2.590817584015593	0.07814163226896448	2.1721509990184096	0.2537203345992826	1.7890447175056825	0.42392420076730114	3.5249409825984728	0.06413635528427108	3.301707620184783	0.055845450968955115	0.326652	0.381561	0.60675	0.6672910000000001	0.287435
c4	509	134	29	11	3	102	788	174	29	11	592	4.1681531713103634	0.05061156248119442	2.505520892593432	0.11153945301991897	2.5552763734119006	0.2515839520919655	1.1372496423402154	0.3423752047755072	3.9113588748098387	0.05760121562820007	3.491137863277461	0.06748458469897095	0.299082	0.353981	0.344606	0.181806	0.285214
c4	523	120	28	12	3	88	905	247	33	6	632	3.990325650520456	0.04538258578010933	2.555971225977669	0.07714762823262536	2.558054823673354	0.23484919505575463	1.6436712519198469	0.5736437030144769	3.648827676215274	0.055345411554062605	3.218482655064411	0.05823663384469607	0.257352	0.312807	0.151533	0.166859	0.240754
c4	537	106	31	14	7	70	763	258	26	10	486	3.745209142863262	0.05348570671647254	2.676563009065105	0.0782358901013299	3.1076702851108107	0.3061245870517959	2.815715602298343	0.5633814543637301	3.2373037937269706	0.06993952305628331	3.152609850680623	0.0659942831118651	0.316576	0.459699	0.461876	0.500173	0.233984
c4	553	102	24	11	4	73	808	208	41	18	568	3.7009788392887306	0.05087273474746737	2.133814745196134	0.10128197190847424	2.2969053125802352	0.19458227412963963	1.2113851718712936	0.2827444420964381	3.359780390238965	0.05919475840095095	3.0594370062986465	0.06695041799312712	0.282592	0.485583	0.389814	0.444237	0.202877
c4	565	116	35	8	4	78	769	246	19	13	507	3.82225433130242	0.05725946809809174	2.4672511623515496	0.10511860437317593	2.1751459401629303	0.3545417882012044	1.2710192685540451	0.3705157965262379	3.4820643279355776	0.06891327722862206	3.1642518463330616	0.06938532223400519	0.293135	0.459255	0.685075	0.691835	0.201194
c4	580	111	34	13	2	70	779	241	40	4	503	3.8632392381859555	0.04589814462942574	2.6621496296559215	0.09005794891217653	2.28069957919935	0.24716661814287838	1.3779184001774503	0.6711924931720921	3.432137136487894	0.06082257380975649	3.239451023120924	0.062285285579481556	0.343515	0.39040400000000003	0.499654	0.249951	0.314045
