child	age	verb_types	lexical_types	morph_types	dir_types	noncaus_types	verb_tokens	lexical_tokens	morph_tokens	dir_tokens	noncaus_tokens	verb_entropy	verb_var	lex_entropy	lex_var	morph_entropy	morph_var	dir_entropy	dir_var	noncaus_entropy	noncaus_var	dir_inv_entropy	dir_inv_var	verb_obj	lex_obj	morph_obj	dir_obj	noncaus_obj
c1	300	1	0	0	0	1	3	0	0	0	3	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0	0	0	0.0
c1	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c1	331	1	0	0	0	1	3	0	0	0	3	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0	0	0	0.0
c1	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c1	368	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0
c1	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c1	396	1	0	0	0	1	3	0	0	0	3	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0	0	0	0.0
c1	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c1	430	3	2	0	0	1	6	5	0	0	1	1.0436266777262866	0.23876532645818935	0.5307525444735296	0.1661873959558738	0	0	0	0	0	0	0.5307525444735296	0.1661873959558738	0.0	0.0	0	0	0.0
c1	448	5	2	0	0	3	20	15	0	0	5	1.3854804167308272	0.20375578580962764	0.5861588558712664	0.0971955868701163	0	0	0	0	1.110912056039348	0.21763716644860603	0.8664080197837788	0.18206046635665307	0.300186	0.40014	0	0	0.0
c1	464	5	0	0	0	5	9	0	0	0	9	1.718688666051837	0.23213822745113266	0	0	0	0	0	0	1.718688666051837	0.23213822745113266	0.5888857369573746	0.13445048153381714	0.0	0	0	0	0.0
c1	481	6	2	0	0	4	10	5	0	0	5	1.9639776105100841	0.17762154191057478	0.6261553742260982	0.09167139630277346	0	0	0	0	1.550223096291509	0.20151805156595123	0.9867600231184507	0.11725438677693978	0.300162	0.400358	0	0	0.199703
c1	495	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0
c1	513	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0
c1	526	2	1	0	0	1	11	1	0	0	10	0.410675531208016	0.2175420046798201	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0
c1	545	2	1	0	0	1	15	14	0	0	1	0.32547258995822687	0.1863772963330028	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.066882	0.071767	0	0	0.0
c1	562	2	2	0	0	0	3	3	0	0	0	0.5888857369573746	0.13445048153381714	0.5888857369573746	0.13445048153381714	0	0	0	0	0	0	0.5888857369573746	0.13445048153381714	0.0	0.0	0	0	0
c1	575	1	0	0	0	1	2	0	0	0	2	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0	0	0	0.0
c1	589	1	1	0	0	0	3	3	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	1.0	1.0	0	0	0
c1	606	2	0	0	0	2	4	0	0	0	4	0.563387815121764	0.15196743683362013	0	0	0	0	0	0	0.563387815121764	0.15196743683362013	0	0	0.0	0	0	0	0.0
c1	621	3	1	0	0	2	5	1	0	0	4	0.9963429656086066	0.11063335335318521	0	0	0	0	0	0	0.6261553742260982	0.09167139631251427	0	0	0.0	0.0	0	0	0.0
c1	637	5	2	0	0	3	36	11	0	0	25	1.4923277666650674	0.0718818931198957	0.5032076636033035	0.14332074129827727	0	0	0	0	1.0196486277408905	0.06763380316856202	0.5032076636033035	0.14332074129827727	0.333906	0.453732	0	0	0.279956
c1	651	2	0	0	0	2	2	0	0	0	2	0.5888857369573726	0.13445048199419285	0	0	0	0	0	0	0.5888857369573726	0.13445048199419285	0	0	0.0	0	0	0	0.0
c1	665	3	1	0	0	2	7	1	0	0	6	0.9636402074699646	0.13237600689146564	0	0	0	0	0	0	0.6129761563971053	0.10353908648533289	0.5888857369573746	0.13445048153381714	0.0	0.0	0	0	0.0
c1	679	2	1	0	0	1	2	1	0	0	1	0.5888857369573726	0.13445048199419285	0	0	0	0	0	0	0	0	0.5888857369573726	0.13445048199419285	0.499242	1.0	0	0	0.0
c1	693	4	3	0	0	1	9	8	0	0	1	1.3966968416784227	0.16118446722761406	1.0102543935975126	0.09576448964043414	0	0	0	0	0	0	0.9963429656086066	0.11063335335318521	0.555394	0.500518	0	0	1.0
c1	707	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0
c1	722	3	0	0	0	3	8	0	0	0	8	1.0443803417807833	0.21271809249712337	0	0	0	0	0	0	1.0443803417807833	0.21271809249712337	0.5937994246846477	0.1160637115178506	0.249576	0	0	0	0.249422
c1	742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c1	756	6	4	0	0	2	7	5	0	0	2	2.0833076167979145	0.18545632029693168	1.550223096291509	0.20151805156595123	0	0	0	0	0.5888857369573726	0.13445048199419285	0.977588918268315	0.1309152789750405	0.285212	0.199971	0	0	0.499275
c1	777	2	0	0	0	2	2	0	0	0	2	0.5888857369573726	0.13445048199419285	0	0	0	0	0	0	0.5888857369573726	0.13445048199419285	0	0	0.0	0	0	0	0.0
c1	791	9	5	1	0	4	23	6	1	0	17	2.0903335200979085	0.2046906263086341	1.8455500613421636	0.19559692996532668	1.2424533063979477	0.7733206844089802	0	0	1.1879912053705695	0.12446138325491768	1.4408140413222335	0.2766655911613052	0.173883	0.33415	0.0	0	0.118119
c1	804	21	6	3	0	13	84	26	6	0	56	2.827912974652698	0.11168652452454622	1.6340104548320757	0.09836289190480639	1.4852000785620194	0.553860777575242	0	0	2.2859597219999483	0.13114654838970705	2.3550240010718806	0.1219724329119528	0.246633	0.478305	0.334297	0	0.143205
c1	819	12	6	2	0	5	68	26	7	0	41	1.96363614159189	0.13347847417470218	1.67783207203587	0.08136614058969971	0.7091038194445558	0.390931499692879	0	0	0.8965313670534261	0.16504936093933947	1.6470648830654653	0.14775755558309892	0.323528	0.384532	0.142362	0	0.292331
c1	832	24	5	1	0	19	87	21	2	0	64	2.8443258442556263	0.09335539987630335	1.4905835515100851	0.0924009040776908	0.8246320887281454	0.7931359983775434	0	0	2.527228334385331	0.11447813650699253	1.769357506886334	0.12908258523698218	0.207533	0.28644	1.0	0	0.155781
c1	848	27	6	3	0	20	82	23	4	0	56	2.9324794375642202	0.10699305042551684	1.5350462946589312	0.1847731416425976	2.0035636023658236	0.6152137867053358	0	0	2.552017834708624	0.1319960751588016	2.3610425991912076	0.12184555221688885	0.252752	0.29954	0.250685	0	0.232063
c1	859	44	11	2	0	33	201	90	6	0	109	3.1164012663744782	0.0961065640016455	1.7138915881698809	0.130290910634861	1.0139718198717518	0.4479048465818207	0	0	3.015421338913229	0.121327706214757	2.5175305385722297	0.12355916574536029	0.479894	0.6592870000000001	0.666319	0	0.330152
c1	873	47	16	2	0	31	186	96	22	0	76	3.3866042038722703	0.08362181370488563	2.2044043447477066	0.09890014026120657	0.7324259278607361	0.13963538132182254	0	0	3.400074843894043	0.12397983687702761	2.7953614244208347	0.08682731796872231	0.436578	0.516416	0.59168	0	0.289533
c1	885	46	14	1	0	32	220	113	27	0	107	3.3110530398469447	0.07028551703814108	2.0345612184150146	0.08957401648668742	0.04138058885859806	0.08123319202235132	0	0	3.2221954881438206	0.08622828010015908	2.8493896406607053	0.08237819527753716	0.241322	0.336797	0.518016	0	0.138191
c1	901	28	9	4	1	18	140	63	8	4	75	2.864680603839096	0.10789972880844788	1.6656107643357752	0.1384128970356477	1.806583405176414	0.49221597161030567	0.34987201224509956	0.4588371428792894	2.509044114371779	0.14096048318486387	2.177452361362184	0.11717310131459355	0.32113	0.517012	0.24907	0.0	0.159852
c1	915	47	13	4	0	33	244	106	11	0	135	3.137263311115723	0.09503650950927542	2.086705602253906	0.10849068309174098	1.3172178589478192	0.4343995199444675	0	0	2.6880943882235933	0.14583839059371348	2.2554156778104315	0.11092938421758627	0.234314	0.357574	0.272189	0	0.13439
c1	930	32	9	1	0	23	183	83	5	0	100	2.9631441672398746	0.07314832922615015	1.5846141228289483	0.10883419761031873	0.26584480525250626	0.3727662819424615	0	0	2.8195158667861056	0.07745811778233336	2.3985517079023513	0.09172537362964853	0.164207	0.229167	0.40076	0	0.109412
c1	941	45	10	1	0	35	149	47	1	0	102	3.4830629998238813	0.08133380304688	1.814959465501132	0.14270882408494343	1.9459100261246516	1.1596696755452531	0	0	3.3778537422744868	0.11035920698546489	2.8075905404068706	0.09230941945164953	0.200335	0.408896	0.0	0	0.109802
c1	957	41	10	2	1	31	161	56	4	1	105	3.4419768623971376	0.09218483001174692	2.1045332266631167	0.13077521418696691	1.2767166832069798	0.6962562961406499	1.8567859188651972	1.1103443707716947	3.1531882458992655	0.11540658698504837	2.7917722585675593	0.1117552529853605	0.24876500000000001	0.437993	0.250398	1.0	0.162624
c1	972	44	13	2	1	31	154	61	5	3	90	3.3554309353454173	0.11531051159998461	2.398223582953431	0.12481796891916949	1.1613043706366	0.5336983117741544	0.5203367019603411	0.6232206100925218	2.938289629210177	0.16713828659014257	2.413901170621301	0.13501970640962116	0.297821	0.379642	0.599923	0.666389	0.233214
c1	984	33	10	3	0	22	175	68	7	0	105	3.1532021683751865	0.06982778395249789	2.163378599566728	0.06348968693501457	1.3010725652604103	0.49820869527685097	0	0	2.6353533425835205	0.09691489195173025	2.433556540650883	0.09782670351547354	0.291342	0.499426	0.429051	0	0.161675
c1	998	53	16	4	0	35	347	132	29	0	205	3.3443873479745956	0.06161596607445011	2.3781815702819102	0.07735295925280386	1.0385028824060845	0.19532810342368798	0	0	2.800641346433346	0.09039066228306031	2.5796442732118328	0.08464194394268171	0.356531	0.429045	0.379444	0	0.308173
c2	1004	101	25	7	3	72	414	67	12	3	339	4.276293124574202	0.057106946101685284	3.17834315779997	0.12801320334643065	2.5609022228836125	0.47427774224287494	3.037796045112717	0.8914393054944935	3.9079035730406666	0.06411385574273368	3.5602095969572196	0.07912151773780178	0.245382	0.442293	0.334458	0.333223	0.210388
c2	1019	74	22	8	3	48	491	92	16	6	389	3.693745334809911	0.05905744899556678	2.8793724788816957	0.09519018022672728	2.486558023252161	0.37120876608308784	1.502186807852914	0.5700846484068056	3.2128090018621074	0.06509723699479082	2.987343277832623	0.07994718896141244	0.25297200000000003	0.291174	0.312456	0.33265300000000003	0.243763
c2	1037	46	12	4	1	31	224	82	4	1	138	3.211590493887615	0.08838704448621834	1.7941568638716798	0.12602406143701622	3.2247374871124075	0.7428076765035744	1.7005986275888632	1.0241832872163292	2.889499291440527	0.11308943761484917	2.5373141960286234	0.08895005672412179	0.207109	0.286038	0.750098	1.0	0.146246
c2	1056	71	21	5	1	49	304	75	6	1	223	4.036700803312557	0.06670979523013908	2.9566907537963805	0.11618089359521437	3.1992115659821896	0.8454750217054189	2.071567217514593	1.229409914507585	3.6203148334384014	0.07394198828084651	3.3038330800998197	0.08137530450107053	0.211972	0.284891	0.399544	0	0.183569
c2	1079	49	12	4	2	35	197	47	6	2	144	3.5851006418489404	0.08336892384486456	1.993395405833906	0.18320746770957785	2.2495895167830824	0.6889179210518781	2.5571922486523753	0.9884821522374867	3.3036027455356844	0.0862175906543254	2.984325633166826	0.1012787260083071	0.213412	0.279144	0.0	0.0	0.203093
c2	1119	57	13	4	1	43	204	63	10	1	133	3.843668744014239	0.08227453122628357	2.1495135433458388	0.14563657395838794	1.5481979968074557	0.43759270928657806	2.238668199430577	1.3224959471708648	3.679561540547027	0.10037447948202226	3.2501435341586977	0.11863926327787913	0.214897	0.36701	0.300496	1.0	0.144196
c2	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c2	253	2	1	0	0	1	6	5	0	0	1	0.4967751962072567	0.17507888223257984	0.0	0.0	0	0	0	0	0	0	0.4967751962072567	0.17507888223257984	0.0	0.0	0	0	0.0
c2	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c2	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c2	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c2	352	1	0	0	0	1	9	0	0	0	9	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0	0	0	0.0
c2	368	5	3	0	0	2	16	7	0	0	9	1.4882402307848233	0.10148634906925179	1.0224810168635408	0.0847923907694738	0	0	0	0	0.5486843513318865	0.13434074977745605	1.0224810168635408	0.0847923907694738	0.0	0.0	0	0	0.0
c2	384	2	1	0	0	1	4	3	0	0	1	0.563387815121764	0.15196743683362013	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0.0
c2	401	3	2	0	0	1	4	3	0	0	1	0.977588918268315	0.1309152789750405	0.5888857369573746	0.13445048153381714	0	0	0	0	0	0	0.5888857369573746	0.13445048153381714	0.0	0.0	0	0	0.0
c2	431	2	1	0	0	1	8	6	0	0	2	0.5717813016773869	0.1264828579685624	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.124385	0.166593	0	0	0.0
c2	474	2	1	0	0	1	3	1	0	0	2	0.5888857369573746	0.13445048153381714	0	0	0	0	0	0	0.0	0.0	0.5888857369573746	0.13445048153381714	0.0	0.0	0	0	0.0
c2	488	3	1	0	0	2	10	2	0	0	8	0.9647980590437709	0.12433861241744787	0.0	0.0	0	0	0	0	0.5717813016773869	0.1264828579685624	0.6261553742260982	0.09167139631251427	0.0	0.0	0	0	0.0
c2	508	6	4	0	0	2	8	5	0	0	3	2.0697075022442806	0.18930792579843386	1.550223096291509	0.20151805156595123	0	0	0	0	0.5888857369573746	0.13445048153381714	1.8455500613421636	0.19559692996532668	0.0	0.0	0	0	0.0
c2	523	4	2	0	0	2	7	4	0	0	3	1.404505841608925	0.16766640894792695	0.563387815121764	0.15196743683362013	0	0	0	0	0.5888857369573746	0.13445048153381714	1.110912056039348	0.21763716644860603	0.142446	0.0	0	0	0.333973
c2	536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c2	592	14	4	0	0	10	33	13	0	0	20	2.6340964714055346	0.19704020077050172	1.2258251076348066	0.24951395203287285	0	0	0	0	2.3994638404002457	0.24148496055567698	1.8836650247787234	0.28171811523765206	0.125384	0.166565	0	0	0.100427
c2	608	12	7	0	0	5	42	19	0	0	23	2.3887884564390514	0.06650704181824282	1.8762335992974075	0.06441619700020015	0	0	0	0	1.46276401446437	0.10011052722309981	2.0160299731945677	0.058751540376632036	0.094874	0.105045	0	0	0.086739
c2	622	2	2	0	0	0	7	7	0	0	0	0.643094336289649	0.07011276690392117	0.643094336289649	0.07011276690392117	0	0	0	0	0	0	0.643094336289649	0.07011276690392117	0.143644	0.142901	0	0	0
c2	642	14	5	0	0	9	25	6	0	0	19	2.8240615961527227	0.21501971837675182	1.8455500613421636	0.19559692996532668	0	0	0	0	2.24065234073935	0.24478388988762834	2.645838532109935	0.16282750244678423	0.0	0.0	0	0	0.0
c2	663	3	3	0	0	0	3	3	0	0	0	0.9775889182683151	0.1309152790730794	0.9775889182683151	0.1309152790730794	0	0	0	0	0	0	0.9775889182683151	0.1309152790730794	0.0	0.0	0	0	0
c2	683	8	1	0	0	7	27	7	0	0	20	1.6712012041814601	0.23870763341977985	0.0	0.0	0	0	0	0	1.4689708487795936	0.30487739024777233	1.4689080460914206	0.2993022789134393	0.037165	0.143171	0	0	0.0
c2	707	20	5	1	0	14	65	11	2	0	52	2.8149621397756115	0.12464080087655148	1.6252406044931123	0.2369251104625583	0.8350324127204908	0.8055961073283889	0	0	2.385115262314379	0.12431626910497862	2.384867989885048	0.18103661937086143	0.061119	0.090699	0.0	0	0.057787
c2	724	24	8	2	1	15	99	18	6	2	75	2.754643991483043	0.11922981577305243	2.0242512844852505	0.12423806350875856	1.0056553943722357	0.4369281143071068	0.74131204163626	0.6986688565834759	2.294520585433482	0.13609384527138585	2.4774739467581757	0.0664499153212624	0.040553	0.0	0.0	0.0	0.053118
c2	750	50	13	3	1	35	249	63	3	1	184	3.2484710948076185	0.08982691090652271	1.9296635261380524	0.15267392823935078	3.023624669776898	0.8851684174154058	1.7917593909085547	1.074429108269302	2.869678847370256	0.10133845042836188	2.34106279375151	0.11609623353390422	0.11317	0.174284	0.0	0.0	0.093239
c2	762	54	20	4	1	33	345	103	8	5	235	3.215684424206861	0.06725202146400583	2.2880905322903313	0.12001536183270112	1.6879945770048073	0.5105772925863571	0.2650154322488659	0.3713742355980664	2.6806323701643713	0.0815577774342158	2.362059741978252	0.08883168119017192	0.075849	0.110968	0.124856	0.0	0.059658
c2	780	26	9	1	0	17	115	44	1	0	70	2.860093415093761	0.11034023318793564	1.7640327137445204	0.17350561910840503	1.8567859188651972	1.1103443707716947	0	0	2.405498580981548	0.12343431575544295	2.084292561202917	0.15635561634649514	0.070133	0.092996	0.0	0	0.056984
c2	808	51	15	3	1	35	253	48	9	6	196	3.1600882241245993	0.08292813551973846	2.5560118040989455	0.14867304767471465	1.2075272497938152	0.4057794572220651	0.21482255846616535	0.31668400832383303	2.6573226006800916	0.09927880044233528	2.3930804064354607	0.11868457815896166	0.164169	0.422236	0.0	0.0	0.112665
c2	830	52	14	1	0	38	235	56	2	0	177	3.529038079170007	0.0675399211595321	2.366464238228077	0.1341193752367296	0.9410941510449179	0.9448825715955451	0	0	3.200670985563708	0.08478237446511587	3.2300112938579306	0.09746341577258025	0.27106	0.47155199999999997	1.0	0	0.203502
c2	849	72	16	7	2	54	368	66	9	2	294	3.8552098772420997	0.06349291064718436	2.4878558491099736	0.11867807905318328	3.166578744634173	0.6441890771056058	2.651997980454009	1.0350391569190023	3.5239226004582087	0.07023298328741415	3.4042143239047467	0.08465171722266766	0.234874	0.425643	0.6660130000000001	1.0	0.184926
